                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.55245,                0.89671,                0.36267,                0.92073,                0.98988,                0.99461,                0.98816,                0.93313,                0.99017,                0.99472,                0.98788,                0.85411,                0.34789,                0.50553,                0.21814,                0.83341,              0.0080398,              0.0080398,              0.0080398
                    101,                0.54575,                0.88261,                0.35814,                0.91913,                0.98961,                0.99434,                0.98815,                0.93339,                0.99015,                0.99488,                0.98807,                0.85426,                0.34728,                0.50464,                0.21789,                0.83307,                0.00802,                0.00802,                0.00802
                    102,                0.54647,                0.88279,                0.36235,                0.92061,                0.98963,                0.99452,                0.98813,                0.93331,                0.99017,                0.99503,                0.98806,                0.85474,                0.34776,                0.50381,                 0.2175,                 0.8333,              0.0080002,              0.0080002,              0.0080002
                    103,                0.54962,                0.89695,                0.36023,                0.92134,                0.98961,                 0.9947,                0.98809,                0.93349,                0.99015,                0.99524,                0.98795,                0.85461,                0.34731,                0.50337,                0.21696,                0.83323,              0.0079804,              0.0079804,              0.0079804
                    104,                0.54345,                0.88461,                0.35702,                0.91882,                0.98973,                0.99471,                0.98802,                0.93375,                0.99008,                0.99507,                0.98797,                0.85479,                0.34714,                0.50494,                0.21643,                0.83317,              0.0079606,              0.0079606,              0.0079606
                    105,                0.55045,                0.89288,                0.36332,                0.92169,                0.98955,                0.99506,                0.98804,                0.93389,                 0.9899,                0.99542,                0.98804,                0.85498,                0.34706,                0.50424,                0.21656,                0.83299,              0.0079408,              0.0079408,              0.0079408
                    106,                0.54461,                0.88399,                0.35837,                0.91895,                0.98964,                0.99495,                0.98807,                0.93474,                0.98995,                0.99551,                0.98807,                0.85537,                0.34682,                0.50341,                0.21642,                0.83297,               0.007921,               0.007921,               0.007921
                    107,                0.54647,                0.88438,                 0.3596,                0.92035,                0.98949,                0.99497,                0.98809,                0.93512,                0.98982,                0.99548,                0.98809,                0.85503,                0.34664,                0.50334,                0.21615,                0.83277,              0.0079012,              0.0079012,              0.0079012
                    108,                0.54539,                   0.88,                0.35816,                0.91879,                0.98983,                0.99479,                0.98811,                0.93512,                 0.9902,                0.99524,                0.98802,                  0.855,                0.34646,                0.50284,                0.21591,                0.83279,              0.0078814,              0.0078814,              0.0078814
                    109,                0.54147,                0.87504,                0.35595,                0.91935,                0.98981,                0.99497,                0.98813,                 0.9353,                0.99017,                0.99542,                0.98804,                0.85539,                0.34634,                0.50274,                0.21551,                0.83287,              0.0078616,              0.0078616,              0.0078616
                    110,                 0.5432,                0.88372,                0.35738,                 0.9204,                0.98933,                0.99524,                0.98818,                0.93555,                0.98977,                0.99569,                0.98809,                0.85532,                0.34602,                0.50244,                0.21504,                0.83293,              0.0078418,              0.0078418,              0.0078418
                    111,                0.54245,                0.88945,                0.35826,                0.91957,                0.98979,                0.99533,                0.98819,                 0.9357,                0.99021,                0.99578,                 0.9881,                0.85541,                 0.3456,                0.50233,                0.21482,                0.83261,               0.007822,               0.007822,               0.007822
                    112,                0.54239,                0.88639,                0.35945,                0.91918,                0.98973,                0.99527,                0.98821,                0.93613,                0.99009,                0.99585,                0.98812,                0.85576,                0.34519,                0.50072,                0.21437,                0.83262,              0.0078022,              0.0078022,              0.0078022
                    113,                0.54358,                0.88147,                0.35654,                 0.9193,                0.98956,                0.99538,                0.98823,                0.93592,                0.99001,                0.99602,                0.98814,                0.85558,                0.34518,                0.50058,                0.21418,                0.83264,              0.0077824,              0.0077824,              0.0077824
                    114,                0.54139,                0.87472,                0.35605,                0.91707,                0.98953,                0.99515,                0.98825,                0.93593,                0.98991,                0.99563,                0.98816,                0.85584,                0.34479,                0.50038,                  0.214,                0.83243,              0.0077626,              0.0077626,              0.0077626
                    115,                0.54109,                0.87744,                0.35523,                0.91733,                0.98982,                0.99512,                0.98816,                0.93585,                0.99027,                0.99557,                0.98808,                0.85563,                 0.3445,                0.49975,                0.21365,                0.83229,              0.0077428,              0.0077428,              0.0077428
                    116,                0.54178,                0.88073,                0.35521,                0.91961,                0.98973,                0.99513,                0.98822,                0.93612,                0.99018,                0.99526,                0.98814,                  0.856,                0.34416,                0.49935,                0.21322,                0.83228,               0.007723,               0.007723,               0.007723
                    117,                0.53655,                0.86538,                0.35192,                0.91563,                0.98973,                0.99505,                0.98823,                0.93638,                0.99017,                0.99515,                0.98814,                0.85587,                  0.344,                0.49938,                0.21306,                0.83232,              0.0077032,              0.0077032,              0.0077032
                    118,                 0.5356,                0.86535,                  0.351,                0.91489,                0.98955,                0.99533,                0.98822,                0.93618,                0.99027,                 0.9954,                0.98814,                0.85607,                0.34378,                0.49941,                0.21297,                0.83226,              0.0076834,              0.0076834,              0.0076834
                    119,                0.53407,                0.86417,                0.35023,                0.91451,                0.98938,                0.99519,                 0.9882,                0.93644,                0.99015,                 0.9947,                0.98812,                0.85604,                0.34353,                0.49918,                0.21272,                0.83218,              0.0076636,              0.0076636,              0.0076636
                    120,                0.53726,                0.87956,                0.35403,                0.91618,                0.98983,                0.99434,                0.98813,                 0.9366,                0.99034,                0.99479,                0.98805,                0.85618,                0.34304,                 0.4989,                0.21251,                0.83189,              0.0076438,              0.0076438,              0.0076438
                    121,                0.54097,                0.87839,                 0.3554,                0.91726,                0.98991,                  0.995,                0.98809,                0.93653,                 0.9907,                0.99482,                0.98801,                0.85635,                0.34299,                0.49878,                0.21231,                 0.8319,               0.007624,               0.007624,               0.007624
                    122,                0.53916,                0.87226,                0.35256,                0.91508,                0.99008,                0.99479,                0.98806,                 0.9367,                0.99066,                0.99488,                0.98798,                0.85605,                0.34259,                0.49899,                0.21223,                 0.8317,              0.0076042,              0.0076042,              0.0076042
                    123,                0.53352,                0.86497,                0.35239,                0.91188,                0.98999,                0.99497,                0.98808,                0.93664,                0.99079,                0.99509,                0.98806,                0.85626,                0.34233,                0.49865,                0.21213,                0.83157,              0.0075844,              0.0075844,              0.0075844
                    124,                0.53613,                0.86856,                0.35197,                0.91494,                   0.99,                0.99498,                0.98814,                0.93667,                0.99095,                0.99488,                0.98808,                 0.8563,                0.34206,                 0.4984,                0.21187,                 0.8314,              0.0075646,              0.0075646,              0.0075646
                    125,                0.53297,                0.85613,                0.35042,                0.91296,                0.98997,                0.99506,                0.98807,                0.93683,                 0.9907,                0.99513,                0.98812,                0.85643,                0.34166,                0.49846,                0.21214,                0.83113,              0.0075448,              0.0075448,              0.0075448
                    126,                0.53206,                0.86266,                0.34997,                0.91494,                0.99014,                0.99506,                0.98803,                0.93663,                 0.9906,                0.99515,                0.98814,                0.85641,                0.34145,                0.49839,                0.21201,                0.83093,               0.007525,               0.007525,               0.007525
                    127,                0.52937,                0.86148,                0.34909,                0.91477,                   0.99,                0.99495,                0.98808,                0.93698,                0.99063,                0.99506,                0.98828,                0.85678,                0.34122,                0.49819,                0.21194,                0.83077,              0.0075052,              0.0075052,              0.0075052
                    128,                0.53299,                0.86967,                0.35181,                0.91501,                0.99024,                0.99488,                0.98811,                0.93692,                0.99106,                0.99478,                0.98824,                0.85685,                0.34093,                0.49784,                0.21184,                0.83059,              0.0074854,              0.0074854,              0.0074854
                    129,                0.53086,                0.86118,                0.35058,                0.91383,                0.99026,                0.99503,                0.98815,                0.93703,                 0.9909,                 0.9947,                0.98825,                0.85686,                0.34066,                 0.4977,                0.21178,                0.83043,              0.0074656,              0.0074656,              0.0074656
                    130,                0.52936,                0.85589,                0.34812,                0.91035,                0.99017,                0.99506,                0.98815,                0.93729,                0.99052,                0.99479,                0.98807,                0.85688,                0.34038,                0.49742,                0.21138,                 0.8303,              0.0074458,              0.0074458,              0.0074458
                    131,                0.53483,                0.86674,                0.35082,                0.91475,                0.99017,                0.99498,                0.98815,                0.93739,                0.99044,                0.99486,                0.98813,                 0.8572,                0.34006,                0.49695,                0.21109,                0.83008,               0.007426,               0.007426,               0.007426
                    132,                0.53522,                 0.8707,                0.35178,                0.91559,                0.99017,                0.99492,                0.98812,                0.93741,                0.99029,                0.99479,                0.98813,                0.85715,                0.33983,                0.49817,                0.21088,                0.82993,              0.0074062,              0.0074062,              0.0074062
                    133,                0.53433,                0.87497,                0.35132,                0.91674,                0.99017,                0.99497,                0.98808,                0.93747,                0.99044,                0.99483,                0.98802,                0.85727,                0.33967,                 0.4979,                0.21068,                0.82986,              0.0073864,              0.0073864,              0.0073864
                    134,                0.53294,                0.86655,                0.34892,                0.91404,                0.98999,                0.99476,                0.98807,                 0.9376,                0.99023,                0.99488,                  0.988,                0.85704,                0.33958,                0.49761,                0.21051,                0.82983,              0.0073666,              0.0073666,              0.0073666
                    135,                0.53398,                0.86917,                 0.3517,                0.91424,                0.99011,                 0.9947,                0.98807,                0.93728,                0.99041,                0.99488,                0.98798,                0.85727,                0.33944,                0.49753,                0.21028,                0.82976,              0.0073468,              0.0073468,              0.0073468
                    136,                0.52877,                0.86085,                0.34736,                0.91439,                0.99011,                 0.9947,                0.98808,                0.93726,                0.99033,                0.99488,                0.98798,                0.85762,                 0.3392,                0.49738,                0.21016,                0.82966,               0.007327,               0.007327,               0.007327
                    137,                0.52964,                0.85595,                 0.3481,                0.91067,                0.98982,                0.99509,                0.98807,                0.93722,                0.99001,                0.99515,                0.98797,                0.85748,                0.33904,                0.49571,                0.21017,                0.82958,              0.0073072,              0.0073072,              0.0073072
                    138,                0.53145,                0.86137,                0.34759,                0.91325,                0.98989,                0.99542,                0.98808,                0.93729,                0.99009,                0.99508,                0.98798,                0.85719,                0.33874,                0.49546,                0.21008,                0.82955,              0.0072874,              0.0072874,              0.0072874
                    139,                0.53131,                0.85925,                0.34861,                0.91299,                0.98966,                0.99542,                0.98809,                0.93724,                0.98995,                0.99533,                0.98799,                0.85733,                0.33849,                0.49539,                0.20984,                0.82946,              0.0072676,              0.0072676,              0.0072676
                    140,                0.53008,                0.85565,                0.34682,                0.91161,                0.98974,                0.99545,                0.98809,                0.93709,                0.98974,                0.99543,                0.98799,                0.85737,                0.33834,                0.49504,                0.20964,                0.82945,              0.0072478,              0.0072478,              0.0072478
                    141,                0.52966,                0.85998,                0.34651,                0.91326,                0.98974,                0.99547,                0.98807,                0.93726,                0.98975,                0.99542,                0.98797,                0.85752,                0.33818,                0.49484,                0.20937,                0.82945,               0.007228,               0.007228,               0.007228
                    142,                0.52728,                0.85042,                0.34601,                0.90999,                0.98972,                0.99542,                0.98799,                0.93735,                0.98975,                0.99542,                0.98789,                0.85743,                0.33796,                0.49483,                0.20915,                0.82936,              0.0072082,              0.0072082,              0.0072082
                    143,                0.52353,                0.85118,                0.34465,                0.91021,                0.98984,                0.99542,                0.98797,                0.93722,                0.98985,                0.99542,                0.98787,                0.85746,                0.33792,                0.49476,                0.20919,                0.82939,              0.0071884,              0.0071884,              0.0071884
                    144,                0.53097,                0.86264,                0.34586,                0.91242,                0.98987,                0.99542,                 0.9879,                0.93709,                0.98988,                0.99542,                 0.9878,                0.85754,                0.33782,                0.49461,                0.20904,                0.82932,              0.0071686,              0.0071686,              0.0071686
                    145,                0.53078,                 0.8681,                0.34621,                0.91333,                0.98981,                0.99542,                0.98799,                0.93729,                0.98982,                0.99542,                0.98789,                0.85764,                0.33771,                0.49475,                0.20889,                0.82929,              0.0071488,              0.0071488,              0.0071488
                    146,                0.52602,                0.85669,                0.34616,                0.91075,                 0.9898,                0.99542,                  0.988,                0.93731,                0.98984,                0.99542,                0.98789,                 0.8577,                0.33759,                0.49456,                0.20887,                0.82922,               0.007129,               0.007129,               0.007129
                    147,                0.52557,                0.84834,                0.34343,                0.90947,                0.98992,                0.99533,                0.98801,                0.93729,                0.99009,                0.99551,                0.98789,                0.85765,                0.33745,                0.49441,                0.20896,                0.82912,              0.0071092,              0.0071092,              0.0071092
                    148,                0.53143,                0.86634,                0.34761,                0.91284,                0.98968,                0.99533,                0.98801,                0.93733,                0.98986,                0.99551,                0.98789,                0.85762,                0.33736,                0.49434,                0.20884,                0.82908,              0.0070894,              0.0070894,              0.0070894
                    149,                0.52789,                0.85961,                0.34634,                0.91243,                0.98981,                0.99533,                0.98801,                 0.9375,                0.98999,                0.99551,                0.98792,                0.85787,                0.33715,                 0.4955,                0.20882,                0.82903,              0.0070696,              0.0070696,              0.0070696
                    150,                 0.5267,                0.86204,                0.34478,                0.91074,                0.98991,                0.99535,                0.98794,                0.93731,                0.98998,                0.99542,                0.98781,                0.85782,                0.33708,                0.49533,                0.20877,                0.82896,              0.0070498,              0.0070498,              0.0070498
                    151,                0.52152,                0.84111,                0.34305,                0.90774,                0.98989,                0.99533,                0.98793,                 0.9375,                0.99007,                0.99551,                0.98784,                0.85789,                 0.3369,                0.49509,                0.20877,                0.82887,                0.00703,                0.00703,                0.00703
                    152,                0.52311,                0.85808,                0.34414,                 0.9122,                0.98988,                0.99533,                0.98794,                0.93759,                0.99006,                0.99551,                0.98786,                0.85785,                0.33672,                0.49501,                0.20876,                0.82885,              0.0070102,              0.0070102,              0.0070102
                    153,                0.52721,                0.86616,                 0.3469,                0.91274,                0.98993,                0.99533,                0.98793,                0.93757,                0.99003,                0.99542,                0.98783,                0.85789,                0.33659,                 0.4948,                0.20881,                0.82878,              0.0069904,              0.0069904,              0.0069904
                    154,                0.52333,                0.84116,                0.34226,                0.91002,                0.98983,                0.99533,                0.98795,                0.93776,                0.98985,                0.99533,                0.98779,                0.85792,                 0.3365,                0.49467,                0.20884,                0.82872,              0.0069706,              0.0069706,              0.0069706
                    155,                0.52146,                0.84742,                0.34239,                0.90968,                0.98982,                0.99535,                0.98796,                 0.9377,                0.98984,                0.99533,                0.98781,                0.85791,                0.33641,                0.49452,                0.20877,                0.82865,              0.0069508,              0.0069508,              0.0069508
                    156,                0.52242,                0.85274,                0.34289,                 0.9092,                0.98981,                0.99542,                0.98795,                 0.9376,                0.98984,                0.99533,                0.98781,                0.85823,                0.33629,                0.49437,                0.20884,                0.82855,               0.006931,               0.006931,               0.006931
                    157,                0.52739,                0.86037,                0.34539,                0.91162,                0.98952,                0.99542,                0.98796,                 0.9378,                0.98974,                0.99524,                 0.9878,                0.85796,                0.33626,                0.49425,                0.20858,                0.82853,              0.0069112,              0.0069112,              0.0069112
                    158,                0.52044,                0.84406,                0.34238,                0.90898,                0.98952,                0.99542,                0.98804,                0.93797,                0.98975,                0.99524,                0.98784,                0.85824,                0.33607,                0.49413,                0.20845,                0.82848,              0.0068914,              0.0068914,              0.0068914
                    159,                0.52122,                0.85415,                0.34273,                0.91025,                0.98965,                0.99539,                0.98803,                0.93825,                0.98978,                0.99524,                0.98784,                0.85841,                0.33597,                0.49407,                0.20828,                0.82837,              0.0068716,              0.0068716,              0.0068716
                    160,                0.52114,                0.84272,                0.34062,                0.91007,                 0.9896,                0.99533,                0.98804,                0.93828,                0.98979,                0.99524,                0.98784,                0.85848,                0.33571,                0.49384,                0.20792,                0.82831,              0.0068518,              0.0068518,              0.0068518
                    161,                 0.5196,                0.84563,                0.34134,                 0.9081,                0.98966,                0.99533,                0.98804,                0.93842,                0.98985,                0.99524,                0.98789,                 0.8587,                0.33568,                0.49373,                0.20806,                0.82825,               0.006832,               0.006832,               0.006832
                    162,                0.52512,                0.84963,                 0.3441,                 0.9099,                0.98973,                 0.9954,                0.98804,                0.93795,                0.98987,                0.99524,                0.98787,                0.85849,                0.33552,                0.49361,                0.20783,                0.82819,              0.0068122,              0.0068122,              0.0068122
                    163,                0.52155,                0.84864,                 0.3404,                0.91036,                0.98948,                0.99551,                0.98804,                0.93782,                 0.9899,                0.99524,                0.98786,                0.85847,                0.33542,                0.49225,                0.20777,                0.82814,              0.0067924,              0.0067924,              0.0067924
                    164,                 0.5225,                0.84725,                0.34171,                0.91002,                0.98955,                0.99551,                0.98802,                0.93788,                   0.99,                0.99521,                0.98783,                0.85843,                0.33534,                0.49161,                0.20772,                0.82811,              0.0067726,              0.0067726,              0.0067726
                    165,                0.52466,                0.85244,                0.34163,                0.90932,                0.98966,                0.99542,                0.98802,                0.93803,                0.99008,                0.99504,                0.98786,                0.85849,                0.33519,                0.49152,                 0.2075,                0.82807,              0.0067528,              0.0067528,              0.0067528
                    166,                0.52305,                0.84781,                0.34113,                0.90875,                0.98956,                0.99553,                0.98803,                0.93837,                0.98994,                0.99524,                0.98786,                0.85877,                0.33495,                0.49146,                0.20744,                0.82801,               0.006733,               0.006733,               0.006733
                    167,                0.52171,                 0.8417,                0.34184,                0.90888,                0.98957,                0.99551,                0.98802,                0.93805,                0.98992,                0.99515,                0.98787,                0.85874,                0.33487,                0.49124,                0.20724,                0.82797,              0.0067132,              0.0067132,              0.0067132
                    168,                0.51626,                0.84299,                0.33919,                0.90928,                0.98954,                0.99551,                0.98802,                0.93799,                0.99009,                0.99522,                0.98789,                 0.8586,                0.33476,                0.49121,                0.20708,                 0.8279,              0.0066934,              0.0066934,              0.0066934
                    169,                0.52086,                0.85183,                0.33968,                0.90936,                0.98953,                0.99551,                0.98802,                  0.938,                0.98992,                0.99515,                0.98787,                0.85866,                0.33463,                0.49114,                0.20702,                0.82786,              0.0066736,              0.0066736,              0.0066736
                    170,                0.51625,                0.83926,                0.33947,                 0.9066,                0.98965,                0.99559,                0.98801,                0.93806,                0.98991,                0.99525,                0.98792,                0.85892,                0.33445,                0.49094,                0.20687,                 0.8278,              0.0066538,              0.0066538,              0.0066538
                    171,                0.51965,                0.84098,                0.33987,                0.90708,                0.98956,                0.99561,                0.98803,                 0.9384,                0.98991,                0.99525,                0.98794,                0.85894,                0.33431,                0.49071,                0.20688,                0.82768,               0.006634,               0.006634,               0.006634
                    172,                0.51768,                0.83854,                0.33767,                0.90586,                0.98956,                0.99564,                0.98802,                0.93852,                 0.9899,                0.99524,                0.98793,                0.85911,                0.33415,                0.49067,                0.20683,                0.82761,              0.0066142,              0.0066142,              0.0066142
                    173,                0.51468,                0.84272,                0.33816,                0.90657,                0.98976,                0.99551,                0.98803,                0.93842,                0.99011,                0.99524,                0.98794,                0.85908,                  0.334,                0.49094,                0.20683,                0.82752,              0.0065944,              0.0065944,              0.0065944
                    174,                 0.5198,                0.84488,                0.34022,                 0.9074,                0.98998,                0.99533,                0.98803,                0.93846,                0.99012,                0.99524,                0.98792,                0.85919,                0.33389,                0.49044,                 0.2069,                 0.8274,              0.0065746,              0.0065746,              0.0065746
                    175,                0.51594,                0.83536,                0.33645,                0.90473,                0.98976,                0.99533,                0.98802,                0.93863,                0.99003,                0.99524,                0.98789,                0.85917,                0.33376,                0.49025,                0.20678,                0.82734,              0.0065548,              0.0065548,              0.0065548
                    176,                0.51952,                0.85296,                0.33859,                0.90886,                0.98979,                0.99533,                0.98801,                0.93881,                0.99005,                0.99524,                0.98788,                0.85926,                0.33369,                0.49015,                0.20653,                0.82734,               0.006535,               0.006535,               0.006535
                    177,                0.51967,                0.84949,                0.33888,                0.91103,                0.98966,                0.99533,                0.98797,                0.93866,                0.98986,                0.99524,                0.98786,                0.85926,                0.33359,                0.49001,                0.20644,                0.82725,              0.0065152,              0.0065152,              0.0065152
                    178,                0.51435,                0.83599,                0.33549,                0.90679,                0.98973,                0.99529,                0.98795,                0.93898,                0.98973,                0.99524,                 0.9879,                0.85911,                0.33352,                0.49002,                0.20625,                0.82723,              0.0064954,              0.0064954,              0.0064954
                    179,                0.51355,                0.83454,                0.33524,                0.90522,                0.98963,                0.99524,                0.98792,                0.93905,                0.98991,                0.99521,                0.98791,                 0.8596,                0.33351,                0.48989,                0.20614,                 0.8272,              0.0064756,              0.0064756,              0.0064756
                    180,                0.51012,                0.82743,                0.33326,                0.90448,                0.98962,                0.99524,                 0.9879,                0.93904,                0.98992,                0.99515,                0.98795,                0.85961,                0.33348,                0.48979,                0.20616,                0.82718,              0.0064558,              0.0064558,              0.0064558
                    181,                0.51575,                0.84475,                0.33773,                0.90557,                0.98965,                0.99532,                0.98789,                0.93891,                0.98963,                0.99515,                0.98797,                0.85968,                0.33343,                 0.4898,                0.20615,                 0.8271,               0.006436,               0.006436,               0.006436
                    182,                0.51508,                0.83773,                0.33579,                0.90688,                 0.9896,                0.99524,                0.98788,                0.93902,                0.98969,                0.99515,                0.98797,                0.85955,                0.33346,                0.48977,                0.20601,                0.82719,              0.0064162,              0.0064162,              0.0064162
                    183,                0.51156,                0.83296,                0.33493,                0.90543,                 0.9895,                0.99524,                0.98787,                0.93909,                0.98947,                0.99515,                0.98795,                0.85976,                0.33344,                0.48978,                  0.206,                0.82719,              0.0063964,              0.0063964,              0.0063964
                    184,                0.52135,                0.85578,                 0.3414,                0.91082,                0.98947,                0.99531,                0.98785,                0.93913,                0.98947,                0.99531,                0.98793,                0.85926,                0.33327,                0.48966,                0.20588,                0.82716,              0.0063766,              0.0063766,              0.0063766
                    185,                0.50991,                0.82499,                0.33305,                0.90311,                0.98954,                0.99533,                0.98786,                0.93905,                0.98954,                0.99533,                0.98796,                0.85952,                0.33315,                0.48951,                0.20605,                 0.8271,              0.0063568,              0.0063568,              0.0063568
                    186,                0.51024,                0.82937,                0.33377,                0.90374,                0.98946,                0.99533,                0.98786,                0.93905,                0.98946,                0.99533,                0.98796,                0.85954,                 0.3331,                0.48948,                0.20614,                0.82708,               0.006337,               0.006337,               0.006337
                    187,                0.51152,                0.83165,                0.33519,                 0.9037,                0.98954,                0.99542,                0.98785,                0.93885,                0.98948,                0.99524,                0.98795,                0.85945,                0.33293,                0.48936,                0.20604,                0.82702,              0.0063172,              0.0063172,              0.0063172
                    188,                 0.5137,                0.84173,                 0.3356,                0.90645,                0.98955,                0.99542,                0.98786,                0.93914,                0.98956,                0.99528,                0.98795,                0.85956,                0.33293,                0.48931,                0.20606,                  0.827,              0.0062974,              0.0062974,              0.0062974
                    189,                0.50899,                0.82028,                0.33212,                0.90225,                0.98955,                0.99542,                0.98786,                0.93906,                0.98956,                0.99521,                0.98792,                 0.8596,                0.33284,                0.48966,                0.20581,                0.82695,              0.0062776,              0.0062776,              0.0062776
                    190,                0.51293,                0.83612,                0.33544,                0.90466,                0.98961,                0.99542,                0.98785,                0.93874,                0.98964,                0.99514,                0.98792,                0.85946,                0.33291,                0.48965,                0.20582,                0.82694,              0.0062578,              0.0062578,              0.0062578
                    191,                0.50853,                0.83246,                0.33305,                0.90322,                 0.9897,                0.99542,                0.98788,                0.93908,                0.98964,                0.99514,                0.98789,                0.85961,                0.33284,                0.48965,                0.20569,                 0.8269,               0.006238,               0.006238,               0.006238
                    192,                0.50814,                0.82981,                 0.3321,                0.90655,                0.98975,                0.99533,                0.98788,                0.93915,                0.98962,                0.99515,                0.98793,                0.85937,                0.33271,                0.48957,                0.20567,                0.82687,              0.0062182,              0.0062182,              0.0062182
                    193,                0.50854,                0.82572,                0.33475,                0.90548,                0.98983,                0.99533,                0.98793,                0.93913,                0.98973,                0.99514,                0.98799,                0.85935,                 0.3326,                0.48951,                0.20574,                 0.8268,              0.0061984,              0.0061984,              0.0061984
